cik_str,ticker,title
1474968,GELYF,Geely Automobile Holdings Limited/ADR
899051,ALL-PH,ALLSTATE CORP
1243429,AMSYF,ArcelorMittal
924613,NOKBF,NOKIA CORP
1159204,MTRJF,MTR CORP LTD
1611983,LBRDB,Liberty Broadband Corp
1253493,ASAZF,ASSA ABLOY AB
948696,HCMLF,LafargeHolcim Ltd/ADR
1611983,LBRDK,Liberty Broadband Corp
1554394,LNGPF,Longfor Group Holdings Limited/ADR
1396282,HMRZF,H&M HENNES & MAURITZ AB
1038143,FNCTF,ORANGE
885834,TSCDF,TESCO PLC /FI
896076,MGDDF,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI
1450346,POAHF,Porsche Automobil Holding SE / ADR
1297996,DLR-PK,"DIGITAL REALTY TRUST, INC."
1434265,GNMSF,GENMAB A/S
1448987,AHCHF,Anhui Conch Cement Co Ltd\ADR
1436778,SAXPF,Sampo OYJ
1179029,GBERF,GEBERIT AG
1637120,CKHUF,CK Hutchison Holdings Limited/ADR
92122,SOJC,SOUTHERN CO
1450681,SONVF,Sonova Holding AG / ADR
1461748,PPERF,PT Bank Mandiri (Persero) Tbk / ADR
895564,BAESF,BAE SYSTEMS PLC /FI/
1003935,NCSYF,NICE Ltd.
1555574,CJEWF,Chow Tai Fook Jewellery Group Limited/ADR
12208,BIO-B,"BIO-RAD LABORATORIES, INC."
1450682,TLPFF,Teleperformance SA / ADR
1070304,ORXCF,ORIX CORP
1159510,CSGKF,CREDIT SUISSE GROUP AG
733099,RCIAF,ROGERS COMMUNICATIONS INC
814052,TEFOF,TELEFONICA S A
1535628,CIXPF,CaixaBank/ADR
1700171,ANNSF,Aena S.A./ADR
1069347,SGSOF,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI
936340,DTY,DTE ENERGY CO
1246135,RNECF,NEC ELECTRONICS CORP
1125259,CUKPF,CARNIVAL PLC
16988,CAJFF,CANON INC
939380,RWNFF,RWE AG /FI
1263521,SZKMF,SUZUKI MOTOR CORP
1445161,CICOF,"COSCO SHIPPING Holdings Co., Ltd./ADR"
1446641,MTSFF,Mitsui Fudosan Co Ltd
813828,VIACA,ViacomCBS Inc.
1448613,SVNLF,Svenska Handelsbanken AB
756620,BTGOF,BT GROUP PLC
1754301,FOX,Fox Corp
1495686,ZHSHF,Zhongsheng Group Holdings Limited/ADR/
93751,STT-PG,STATE STREET CORP
1453056,CGMBF,"China Minsheng Banking Corp., Ltd."
1560385,LSXMB,Liberty Media Corp
1438571,FRRVF,CINTRA Concesiones de Infraestructuras
93751,STT-PD,STATE STREET CORP
1618755,RSTRF,Restaurant Brands International Limited Partnership
1454175,FANDF,FirstRand Ltd / ADR
1333141,FMCQF,Fresenius Medical Care AG & Co. KGaA
1560385,LSXMK,Liberty Media Corp
1281721,SGIOF,SHIONOGI & CO LTD
1446747,PPCCF,PICC Property & Casualty Co Ltd
874766,HIG-PG,"HARTFORD FINANCIAL SERVICES GROUP, INC."
1722482,AVTR-PA,"Avantor, Inc."
1072670,IMBBF,IMPERIAL TOBACCO GROUP PLC
1491703,SCHYF,Sands China Ltd. /ADR
35527,FITBI,FIFTH THIRD BANCORP
91576,KEY-PK,KEYCORP /NEW/
1454948,XNGSF,ENN Energy Holdings Ltd / ADR
1004315,NMK-PC,NATIONAL GRID PLC
915191,FXFLF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
46619,HEI-A,HEICO CORP
1438844,SWSDF,Swiss Life Holding
1553473,HTNGF,"Haitong Securities Co., LTD/ADR"
1004315,NMK-PB,NATIONAL GRID PLC
1527249,PRDSF,Prada S.p.A./ADR
1513977,COIHF,Croda International Plc/ADR
1748790,AMCCF,Amcor plc
1437771,SNMRF,Snam Rete Gas SpA
915191,FRFXF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
863344,ALFVF,ALFA LAVAL AB /FI
91576,KEY-PI,KEYCORP /NEW/
806968,WPPGF,WPP plc
1455967,PTAIF,PT Astra International Tbk / ADR
1436794,KKOYF,Kesko OYJ
91576,KEY-PJ,KEYCORP /NEW/
1490083,CLPXF,China Longyuan Power Group Corp Limited/ADR/
1050952,PGPEF,PUBLICIS GROUPE SA
1690981,NNGPF,NN Group NV/ADR
1158089,GCTAF,GAMESA S A /FI
1570585,LBTYB,Liberty Global plc
54480,KSU-P,KANSAS CITY SOUTHERN
1545772,BPYPP,Brookfield Property Partners L.P.
1159152,JHIUF,James Hardie Industries plc
1132979,FRC-PI,FIRST REPUBLIC BANK
1294591,RKUNF,"Rakuten Group, Inc."
1163417,DVDCF,DAVIDE CAMPARI-MILANO N.V.
1132979,FRC-PH,FIRST REPUBLIC BANK
759944,CFG-PD,CITIZENS FINANCIAL GROUP INC/RI
1281761,RF-PC,REGIONS FINANCIAL CORP
1169870,TLSNF,TELIA Co AB
1570585,LBTYK,Liberty Global plc
1438845,SWGNF,Swatch Group AG\ADR
939383,TSGTF,TSINGTAO BREWERY CO LTD /FI
845982,SNNUF,SMITH & NEPHEW PLC
1437775,ATASF,Atlantia SpA
1438845,SWGAF,Swatch Group AG\ADR
1281761,RF-PB,REGIONS FINANCIAL CORP
1112439,RANJF,RANDSTAD HOLDING NV /FI
1475011,JBARF,Julius Baer Group Ltd.
1140471,NPSCY,NIPPON STEEL CORP
1531384,GJNSF,Gjensidige Forsikring ASA/ADR
1560385,FWONA,Liberty Media Corp
1560385,FWONB,Liberty Media Corp
1400691,HLBZF,HeidelbergCement AG
1444147,SZEVF,SUEZ ENVIRONNEMENT CO S.A.
899689,VNO-PM,VORNADO REALTY TRUST
1140471,NISTF,NIPPON STEEL CORP
1564708,NWS,NEWS CORP
1712356,HRNNF,Hydro One Ltd
1604982,SBMFF,Sino Biopharmaceutical Limited/ADR
1163653,NRSCF,NOMURA HOLDINGS INC
1617640,Z,"ZILLOW GROUP, INC."
1026214,FMCCT,FEDERAL HOME LOAN MORTGAGE CORP
1062066,AOMFF,ALSTOM
1438569,GIKLY,Grifols SA
1127055,VIVEF,VIVENDI
1043219,NLY-PG,ANNALY CAPITAL MANAGEMENT INC
1437107,DISCK,"Discovery, Inc."
1560385,FWONK,Liberty Media Corp
912595,MAA-PI,MID AMERICA APARTMENT COMMUNITIES INC.
1411494,APO-PB,"Apollo Global Management, Inc."
1043219,NLY-PF,ANNALY CAPITAL MANAGEMENT INC
1411494,APO-PA,"Apollo Global Management, Inc."
1463157,PBCRF,PT Bank Central Asia Tbk / ADR
72127,NIPNF,NEC CORP
1161611,ALMMF,ALUMINUM CORP OF CHINA LTD
1438930,AMIGF,Admiral Group
932477,LNVGF,LENOVO GROUP LTD
886986,TCKRF,TECK RESOURCES LTD
930826,SVYSF,SOLVAY S A /ADR/
1001474,KKPNF,KONINKLIJKE KPN N V
1041668,CHKIF,CHINA SOUTHERN AIRLINES CO LTD
1439580,PSMMF,Persimmon
1398879,CCOZF,CHINA COAL ENERGY CO LTD
713676,PNC-PP,"PNC FINANCIAL SERVICES GROUP, INC."
1190723,TNRSF,TENARIS SA
1438569,GIFLF,Grifols SA
1450278,CNPAF,CNP Assurances SA / ADR
1487533,JXHGF,"ENEOS Holdings, Inc./ADR"
1416039,RNSDF,Renault SA Unsponsored ADR Facility
1253494,SGGEF,SAGE GROUP PLC
24545,TAP-A,MOLSON COORS BEVERAGE CO
1600520,OSCUF,"Japan Exchange Group, Inc./ADR"
1444714,IKTSF,Intertek Group plc
1336917,UAA,"Under Armour, Inc."
1111711,NI-PB,NISOURCE INC.
1011218,SWMAF,SWEDISH MATCH CORP
105016,WSO-B,WATSCO INC
1438654,RDEIF,Red Electrica Corporacion SA/ADR
901684,WARFF,WHARF HOLDINGS LTD /FI
353991,NDEKF,NITTO DENKO CORP / ADR/
1342237,MTUAF,MTU AERO ENGINES HOLDING AG
1438569,GIFOF,Grifols SA
1555207,CRGGF,China Resources Gas Group Limited/ADR
818686,TEVJF,TEVA PHARMACEUTICAL INDUSTRIES LTD
1552653,REMYF,Remy Cointreau/ADR
34903,FRT-PC,FEDERAL REALTY INVESTMENT TRUST
800928,NWWDF,NEW WORLD DEVELOPMENT CO LTD /FI
1144519,BGEPF,BUNGELTD
769218,AEGOF,AEGON NV
1437041,LNDNF,Lundin Petroleum AB
1453932,UNBLF,Unibail-Rodamco SE/ADR
1437672,PRYMF,Prysmian S.p.A.
1462456,FOSUF,Fosun International Ltd / ADR
898174,RZB,REINSURANCE GROUP OF AMERICA INC
1450206,ASEKF,"Aisin Seiki Co., Ltd./ADR"
1172724,GFIOF,GOLD FIELDS LTD
886982,GS-PC,GOLDMAN SACHS GROUP INC
1446128,MRWSF,WM Morrison Supermarkets plc
1122535,TLTZY,TELE2 AB
1076378,CXMSF,CEMEX SAB DE CV
1528651,HRGLF,Hargreaves Lansdown PLC/ADR
1436771,WRTBF,Wartsila OYJ
1442653,ROHCF,"ROHM Co., Ltd."
899689,VNORP,VORNADO REALTY TRUST
874766,HGH,"HARTFORD FINANCIAL SERVICES GROUP, INC."
1379481,MDIBF,Mediobanca - Banca di Credito Finanziario SpA
898174,RZA,REINSURANCE GROUP OF AMERICA INC
1562401,AMH-PH,American Homes 4 Rent
1437107,DISCB,"Discovery, Inc."
1527469,ATH-PA,Athene Holding Ltd
78128,WTRU,"Essential Utilities, Inc."
100826,UEPEN,UNION ELECTRIC CO
1439124,EBR-B,BRAZILIAN ELECTRIC POWER CO
1423689,AGNCM,AGNC Investment Corp.
1122535,TLTZF,TELE2 AB
1562401,AMH-PF,American Homes 4 Rent
1647435,ATDRF,Auto Trader Group plc/ADR
1535929,VOYA-PB,"Voya Financial, Inc."
1562401,AMH-PG,American Homes 4 Rent
1423689,AGNCN,AGNC Investment Corp.
1516536,RTMVF,Rightmove PLC/ADR
879101,KIM-PM,KIMCO REALTY CORP
925428,GGDVF,GUANGDONG INVESTMENT LTD /FI
879101,KIM-PL,KIMCO REALTY CORP
1395167,GRPTF,Groupe Eurotunnel SA
1481045,DSECF,Daiwa Securities Group Inc.
1446251,AHEXF,Adecco Group AG/ADR
913144,RNR-PF,RENAISSANCERE HOLDINGS LTD
948642,TIAOF,TIM S.p.A.
1030475,CHEAF,CHINA EASTERN AIRLINES CORP LTD
798941,FCNCB,FIRST CITIZENS BANCSHARES INC /DE/
948642,TIAIY,TIM S.p.A.
1385535,GLPEF,"Galp Energia, SGPS, S.A."
948642,TIIAY,TIM S.p.A.
948642,TIAJF,TIM S.p.A.
1447137,BKGFF,Berkeley Group Holdings plc
1674534,HLKHF,Hella KGaA Hueck & Co./ADR
1454473,DNFGF,Dongfeng Motor Group Co Ltd / ADR
1671235,BMRPF,B&M European Value Retail S.A./ADR
1551467,CCOEF,"Capcom Co., LTD/ADR"
1487786,MEGGF,Meggitt PLC
1563177,HWDJF,Howden Joinery Group Plc/ADR
1412558,EVOTF,Evotec SE
1004980,PCG-PA,PG&E Corp
1370418,SLFPF,STANDARD LIFE PLC
1448375,ACSAF,ACS Actividades de Construccion y Servicios SA
1556605,SHTDF,Sinopharm Group Co/ADR
1040971,SLG-PI,SL GREEN REALTY CORP
1172494,AUOTY,AU OPTRONICS CORP
1667075,BNMDF,Banca Mediolanum S.p.A./ADR
811156,CMSA,CMS ENERGY CORP
1567683,CWEN-A,"Clearway Energy, Inc."
78150,PHTCF,PLDT Inc.
1347557,GPAEF,Pacific Airport Group
1593538,JSM,NAVIENT CORP
1403528,OAK-PB,"Oaktree Capital Group, LLC"
1455633,PEGRF,Pennon Group Plc / ADR
1417695,MPFRF,MAPFRE S.A.
938323,PSORF,PEARSON PLC
1283708,ITVPF,ITV PLC
1378946,PBCTP,"People's United Financial, Inc."
1338065,DCP-PC,"DCP Midstream, LP"
1556616,ZHUZF,"Zhuzhou CRRC Times Electric Co., Ltd./ADR"
1004980,PCG-PE,PG&E Corp
1004980,PCG-PD,PG&E Corp
1534043,FUPBY,Fuchs Petrolub SE/ADR
1546084,ZLIOF,"Zoomlion Heavy Industry Science & Technology Co., Ltd./ADR"
1004980,PCG-PI,PG&E Corp
1004980,PCG-PG,PG&E Corp
1366235,CLZNF,CLARIANT AG
1423689,AGNCP,AGNC Investment Corp.
1592438,ROYMF,Royal Mail plc/ADR
1378984,VLPNF,VOESTALPINE AG
866368,PSB-PY,"PS BUSINESS PARKS, INC./MD"
1570300,SHPMF,"Shanghai Pharmaceuticals Holding Co., Ltd./ADR"
866368,PSB-PX,"PS BUSINESS PARKS, INC./MD"
1004980,PCG-PH,PG&E Corp
1446702,UBSFF,Ubisoft Entertainment SA
1603194,OSAGF,OSRAM Licht AG/ADR
1045450,EPR-PG,EPR PROPERTIES
5513,UNMA,Unum Group
1447122,MZDAF,Mazda Motor Corp
1123452,ASRMF,SOUTHEAST AIRPORT GROUP
1518521,SEPJF,Spectris PLC/ADR
1436790,NKRKF,Nokian Tyres OYJ
1447647,AACAF,AAC Acoustic Technologies Holdings Inc.
1534043,FUPEF,Fuchs Petrolub SE/ADR
1156831,QBCRF,QUEBECOR MEDIA INC
794685,GAB-PG,GABELLI EQUITY TRUST INC
1446420,MITUF,Mitsui Chemicals Inc
1444327,LYSCF,Lynas CORP LTD
1685040,BHFAL,"Brighthouse Financial, Inc."
1157557,CIG-C,ENERGY CO OF MINAS GERAIS
1563255,DIISF,Direct Line Insurance Group plc/ADR
1057706,FBPRP,FIRST BANCORP /PR/
1057706,FBPRL,FIRST BANCORP /PR/
18349,SNV-PD,SYNOVUS FINANCIAL CORP
1420800,CFXA,Colfax CORP
1435969,MXCHF,"Orbia Advance Corporation, S.A.B. de C.V./ADR"
1492074,ABCZF,Abcam plc
1533475,AZIHF,Azimut Holding SpA/ADR
1446751,CMHHF,China Merchants Holdings International Co Ltd
13372,NSARO,NSTAR ELECTRIC CO
1214816,AXS-PE,AXIS CAPITAL HOLDINGS LTD
1530256,IRDEF,Iren S.p.A./ADR
910073,NYCB-PA,NEW YORK COMMUNITY BANCORP INC
1480134,WYNMF,Wynn Macau Limited/ADR
1555379,SIOPF,Shimao Group Holdings Limited/ADR
78814,PBI-PB,PITNEY BOWES INC /DE/
1452188,VOPKF,Koninklijke Vopak N.V. / ADR
1451160,EKTAF,Elekta AB / ADR
936340,DTW,DTE ENERGY CO
1436652,TPDNF,Topdanmark AS
887153,GSABF,GROUP SIMEC SA DE CV
1487712,AL-PA,AIR LEASE CORP
1447945,ASMVF,ASM Pacific Technology Ltd.
1685040,BHFAP,"Brighthouse Financial, Inc."
1437774,BZZUF,BUZZI UNICEM S.p.A.
803649,EQC-PD,Equity Commonwealth
310522,FNMAS,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
801337,WBS-PF,WEBSTER FINANCIAL CORP
1571283,REXR-PB,"Rexford Industrial Realty, Inc."
1556607,SURRF,Sun Art Retail Group Limited/ADR
1438556,BNDSF,Banco de Sabadell SA
1601994,CHFFF,China Everbright International Limited/ADR
1070154,STL-PA,STERLING BANCORP
720672,SF-PB,STIFEL FINANCIAL CORP
1437178,EGFEF,EFG Eurobank Ergasias S.A./ADR
1363829,ESGRP,Enstar Group LTD
1308606,SRC-PA,"SPIRIT REALTY CAPITAL, INC."
1546354,DFRYF,Dufry AG/ADR
1015328,WTFCM,WINTRUST FINANCIAL CORP
1032033,SLMBP,SLM Corp
310522,FNMAT,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
929351,LGF-B,LIONS GATE ENTERTAINMENT CORP /CN/
1465740,TWO-PC,TWO HARBORS INVESTMENT CORP.
1363829,ESGRO,Enstar Group LTD
1446588,NINOF,Nikon Corp
1474098,PEB-PE,Pebblebrook Hotel Trust
1474098,PEB-PF,Pebblebrook Hotel Trust
714310,VLYPP,VALLEY NATIONAL BANCORP
1409493,CIM-PC,CHIMERA INVESTMENT CORP
37808,FNB-PE,FNB CORP/PA/
1446661,JTEKF,JTEKT Corp
1409493,CIM-PD,CHIMERA INVESTMENT CORP
1409493,CIM-PB,CHIMERA INVESTMENT CORP
1409493,CIM-PA,CHIMERA INVESTMENT CORP
1090633,IIJIF,INTERNET INITIATIVE JAPAN INC
310522,FNMAJ,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1355096,QRTEB,"Qurate Retail, Inc."
1492075,ASOMF,ASOS plc
310522,FNMAM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
912958,MICCF,MILLICOM INTERNATIONAL CELLULAR SA
1465740,TWO-PB,TWO HARBORS INVESTMENT CORP.
1029730,LTSF,LADENBURG THALMANN FINANCIAL SERVICES INC.
1029730,LTSL,LADENBURG THALMANN FINANCIAL SERVICES INC.
310522,FNMAN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1465740,TWO-PA,TWO HARBORS INVESTMENT CORP.
7789,ASB-PE,ASSOCIATED BANC-CORP
310522,FNMAH,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
714310,VLYPO,VALLEY NATIONAL BANCORP
310522,FNMAI,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1012019,RUSHB,RUSH ENTERPRISES INC TX
43920,GEF-B,"GREIF, INC"
1444719,YUEIF,Yue Yuen Industrial (Holdings) Ltd.
310522,FNMFO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMFN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
310522,FNMAG,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1400891,IHRTB,"iHeartMedia, Inc."
310522,FNMAK,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1055160,MFA-PB,"MFA FINANCIAL, INC."
1421876,GLPGF,GALAPAGOS NV
310522,FNMAL,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1511337,RLJ-PA,RLJ Lodging Trust
3153,ALPVN,ALABAMA POWER CO
11544,WRB-PE,BERKLEY W R CORP
1342875,TUIFF,TUI AG
92108,SOCGP,SOUTHERN CALIFORNIA GAS CO
1130713,OSTBP,"OVERSTOCK.COM, INC"
310522,FNMFM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1110805,NS-PA,NuStar Energy L.P.
107815,WELPP,WISCONSIN ELECTRIC POWER CO
107140,JW-B,"JOHN WILEY & SONS, INC."
3153,APRDN,ALABAMA POWER CO
908732,SPTJF,SINOPEC SHANGHAI PETROCHEMICAL CO LTD
1096061,NBGIF,NATIONAL BANK OF GREECE SA
1110805,NS-PB,NuStar Energy L.P.
1553079,FISK,"Empire State Realty OP, L.P."
1436786,OUKPF,Outotec OYJ
1712184,LILAK,Liberty Latin America Ltd.
1454468,BJCHF,Beijing Capital International Airport Co / ADR
310522,FNMAO,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
1553079,OGCP,"Empire State Realty OP, L.P."
887733,CENTA,CENTRAL GARDEN & PET CO
1449580,UILCF,United Industrial Corp Ltd
1792045,THNPF,Technip Energies N.V.
910108,LXP-PC,LEXINGTON REALTY TRUST
67887,MOG-B,MOOG INC.
1212545,WALA,WESTERN ALLIANCE BANCORPORATION
1618563,NSA-PA,National Storage Affiliates Trust
51548,ISCB,INTERNATIONAL SPEEDWAY CORP
1632790,ENR-PA,"ENERGIZER HOLDINGS, INC."
1660734,TRTN-PA,Triton International Ltd
894315,SITC-PA,SITE Centers Corp.
1487739,DNIYY,Danieli S.p.A.
1110805,NS-PC,NuStar Energy L.P.
357294,HOVNP,HOVNANIAN ENTERPRISES INC
1628063,SRG-PA,Seritage Growth Properties
1437541,ATGSF,Autogrill SpA
1378239,GAERF,Central North Airport Group
1057706,FBPRM,FIRST BANCORP /PR/
1026214,FMCKJ,FEDERAL HOME LOAN MORTGAGE CORP
98677,TROLB,TOOTSIE ROLL INDUSTRIES INC
1062750,SAPMF,SAIPEM S P A /FI
43196,GTN-A,GRAY TELEVISION INC
1641431,ORRAF,Orora Limited/ADR
1260729,GDV-PG,GABELLI DIVIDEND & INCOME TRUST
1350865,QNTQF,QINETIQ GROUP PLC
1437071,IVR-PC,Invesco Mortgage Capital Inc.
902102,ALBKF,ALPHA BANK AE /FI
1446707,CAKFF,McKesson Europe AG/ADR
1437441,BPIRF,Piraeus Bank S.A.
1712184,LILAB,Liberty Latin America Ltd.
1437071,IVR-PB,Invesco Mortgage Capital Inc.
913744,VTKLF,VTECH HOLDINGS LTD/ADR/
1308106,TGP-PA,Teekay LNG Partners L.P.
1445168,BCNAF,Barco NV
1412100,MHLA,"Maiden Holdings, Ltd."
932470,TCMFF,TELECOM ARGENTINA SA
1110805,NSS,NuStar Energy L.P.
900278,APELY,"ALPS ALPINE CO., LTD."
1616212,TRIL,Trillium Therapeutics Inc.
1438655,ISMAF,Indra Sistemas
1023514,HGMCF,HARMONY GOLD MINING CO LTD
1260729,GDV-PH,GABELLI DIVIDEND & INCOME TRUST
925261,AKO-B,ANDINA BOTTLING CO INC
1026214,FMCKO,FEDERAL HOME LOAN MORTGAGE CORP
1359711,MCFUF,MICRO FOCUS INTERNATIONAL PLC
1523541,SLCJF,SLC Agricola S.A.
1026214,FMCKL,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKM,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCS,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKN,FEDERAL HOME LOAN MORTGAGE CORP
907254,BFS-PD,"SAUL CENTERS, INC."
1026214,FMCCH,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCKI,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCP,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCG,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCJ,FEDERAL HOME LOAN MORTGAGE CORP
1012139,GNGYF,GUANGSHEN RAILWAY CO LTD
1026214,FMCCM,FEDERAL HOME LOAN MORTGAGE CORP
1464423,PMT-PB,PennyMac Mortgage Investment Trust
1026214,FMCCK,FEDERAL HOME LOAN MORTGAGE CORP
1464423,PMT-PA,PennyMac Mortgage Investment Trust
1026214,FMCCL,FEDERAL HOME LOAN MORTGAGE CORP
1526113,GNL-PA,"Global Net Lease, Inc."
1438926,FGROF,FirstGroup
909531,CRNZF,CAIRN ENERGY PLC
1026214,FMCKP,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FMCCI,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FREGP,FEDERAL HOME LOAN MORTGAGE CORP
1267395,AHL-PD,ASPEN INSURANCE HOLDINGS LTD
1560385,BATRK,Liberty Media Corp
794685,GAB-PH,GABELLI EQUITY TRUST INC
1560385,BATRA,Liberty Media Corp
1026214,FMCCN,FEDERAL HOME LOAN MORTGAGE CORP
1361371,DLKGF,"Delek Group, Ltd."
1848416,VRNOF,Verano Holdings Corp.
794685,GAB-PJ,GABELLI EQUITY TRUST INC
845877,AGM-A,FEDERAL AGRICULTURAL MORTGAGE CORP
1340243,MPSYF,MorphoSys AG
1280784,HCXY,"Hercules Capital, Inc."
1534126,GLOG-PA,GasLog Ltd.
1560385,BATRB,Liberty Media Corp
1641427,ADBCF,ADBRI Limited/ADR
1273685,NYMTN,NEW YORK MORTGAGE TRUST INC
1160846,OIBRQ,OI S.A. - In Judicial Reorganization
67625,MNR-PC,MONMOUTH REAL ESTATE INVESTMENT CORP
1273685,NYMTP,NEW YORK MORTGAGE TRUST INC
1006269,LORL,LORAL SPACE & COMMUNICATIONS INC.
1446252,PFODF,Premier Foods plc
1600125,EBSB,"Meridian Bancorp, Inc."
1345126,CODI-PB,Compass Diversified Holdings
1345126,CODI-PA,Compass Diversified Holdings
1568162,AFINP,"American Finance Trust, Inc"
1569187,AHH-PA,"Armada Hoffler Properties, Inc."
1598655,GLOP-PA,GasLog Partners LP
1497645,INN-PE,"Summit Hotel Properties, Inc."
1677576,IIPR-PA,INNOVATIVE INDUSTRIAL PROPERTIES INC
1734342,AMTBB,Amerant Bancorp Inc.
7323,EAI,"ENTERGY ARKANSAS, LLC"
1437731,TGSNF,TGS NOPEC Geophysical CO
1308106,TGP-PB,Teekay LNG Partners L.P.
927971,FNGD,BANK OF MONTREAL /CAN/
1225525,CADNF,CASCADES INC
1290877,CLVLF,Clinuvel Pharmaceuticals Ltd
1598655,GLOP-PB,GasLog Partners LP
1598655,GLOP-PC,GasLog Partners LP
1504461,NGL-PB,NGL Energy Partners LP
719413,HL-PB,HECLA MINING CO/DE/
1504461,NGL-PC,NGL Energy Partners LP
1450009,CTAGF,Capita Group/ADR
1378453,TANNI,TravelCenters of America Inc. /MD/
1378453,TANNZ,TravelCenters of America Inc. /MD/
1748824,BSA,BrightSphere Investment Group Inc.
1378453,TANNL,TravelCenters of America Inc. /MD/
1823000,CONX,CONX Corp.
40417,GAM-PB,GENERAL AMERICAN INVESTORS CO INC
908311,CMCTP,CIM Commercial Trust Corp
1776738,CCHWF,Columbia Care Inc.
1145678,TUWLF,TULLOW OIL PLC /FI
1829426,FPAC-UN,Far Peak Acquisition Corp
1558924,PKKFF,PEAK FINTECH GROUP INC.
1345099,MEOBF,MESOBLAST LTD
1029800,UBA,URSTADT BIDDLE PROPERTIES INC
845877,AGM-PC,FEDERAL AGRICULTURAL MORTGAGE CORP
1095651,STAR-PG,ISTAR INC.
1095651,STAR-PD,ISTAR INC.
1095651,STAR-PI,ISTAR INC.
1679049,INSW-PA,"International Seaways, Inc."
1385145,CELJF,Cellcom Israel Ltd.
1029800,UBP-PH,URSTADT BIDDLE PROPERTIES INC
1479615,SLNCF,Silence Therapeutics plc
1811115,RTNXF,Renalytix plc
1063344,HT-PE,HERSHA HOSPITALITY TRUST
1063344,HT-PD,HERSHA HOSPITALITY TRUST
55135,KELYB,KELLY SERVICES INC
1838527,SPAQ-UN,Spartan Acquisition Corp. III
1063344,HT-PC,HERSHA HOSPITALITY TRUST
1887388,BRCHF,Brainchip Holdings Limited/ADR
1841675,ARBKF,Argo Blockchain Plc
1169770,BANC-PE,"BANC OF CALIFORNIA, INC."
1503584,CMRE-PB,Costamare Inc.
1209028,AIC,Arlington Asset Investment Corp.
1313510,GGN-PB,"GAMCO Global Gold, Natural Resources & Income Trust"
812348,CNBKA,CENTURY BANCORP INC
1450276,NPACF,Quadient S.A./ADR
1380846,TSCBP,"TriState Capital Holdings, Inc."
921671,GGT-PE,GABELLI MULTIMEDIA TRUST INC.
1412095,SGOC,"Troops, Inc. /Cayman Islands/"
1323468,GLP-PA,GLOBAL PARTNERS LP
1503584,CMRE-PC,Costamare Inc.
1503584,CMRE-PE,Costamare Inc.
1488813,CUBI-PF,"Customers Bancorp, Inc."
1488813,CUBI-PE,"Customers Bancorp, Inc."
315858,BVHBB,Bluegreen Vacations Holding Corp
1503584,CMRE-PD,Costamare Inc.
216085,HVT-A,HAVERTY FURNITURE COMPANIES INC
1561627,XONE,ExOne Co
1888274,DEFTF,"Defi Technologies, Inc."
1866030,AAZZF,A2Z Smart Technologies Corp
1380846,TSCAP,"TriState Capital Holdings, Inc."
1343304,AVDR,AVEDRO INC
752642,UMH-PD,"UMH PROPERTIES, INC."
1214935,NCV-PA,Virtus AllianzGI Convertible & Income Fund
752642,UMH-PC,"UMH PROPERTIES, INC."
1514281,MITT-PA,"AG Mortgage Investment Trust, Inc."
1603016,HMLP-PA,Hoegh LNG Partners LP
1243429,AMSIY,ArcelorMittal
1514281,MITT-PB,"AG Mortgage Investment Trust, Inc."
1629019,MBINP,Merchants Bancorp
1593222,CIO-PA,"City Office REIT, Inc."
1495222,OXLCM,Oxford Lane Capital Corp.
1495222,OXLCO,Oxford Lane Capital Corp.
1604174,ECCX,Eagle Point Credit Co Inc.
1604174,ECCY,Eagle Point Credit Co Inc.
